,MAPE (%)
409,3.9595900151510106
410,4.0971932761158865
411,4.31592030047188
412,4.739029788773105
413,5.199957812954135
414,5.672331654546389
415,6.1598185391105424
416,6.72068394759061
417,7.141653486689414
418,7.172987199117492
419,6.469104627438534
420,4.857535704146727
421,3.689011408476608
422,3.253787729253165
423,2.698045347812884
424,2.157445751856652
425,1.8848685706465265
426,1.8940369049878305
427,2.33428505399697
428,3.0349692001488737
429,3.4086767815711716
430,3.863403513745018
431,4.3840499563388375
432,4.69901099957161
433,5.054537389056053
434,4.731650745927393
435,4.888803026627761
436,5.151170953191272
437,5.334438549637118
438,5.300322253100016
439,5.259577463303029
440,5.616907982927078
441,5.718539478586685
442,5.881192246928599
443,6.061760083772808
444,6.16097132792071
445,6.215650385803927
446,6.646008340824255
447,7.035551838781654
448,7.280082306335266
449,7.630328307038224
450,8.043806141269462
451,8.474443120278892
452,8.801503268736708
453,8.4017130638191
454,8.115065875542587
455,7.74877261663757
456,6.713714953104807
457,6.058433663296943
458,5.780375464320753
459,5.656546358088556
460,5.483672075007103
461,5.035989865130977
462,4.2564865641103165
463,3.6306802720088784
464,3.3745009538705935
465,3.495065620318554
466,3.4948483041505467
467,3.527144240460075
468,3.4322187126945063
469,3.1522531114025343
470,2.8185921361881725
471,2.693217969401861
472,2.5596903825981796
473,2.5150965233564637
474,2.5565446477900875
475,2.652467925121209
476,2.7549895912544584
477,2.918585513137716
478,3.1737008063716674
479,3.486637527247553
480,3.8137891733374536
481,3.870908093319586
482,3.846622012555841
483,3.7985736278233206
484,3.7989742226424097
485,3.816238070250322
486,3.5760260938085477
487,3.1546058856628396
488,2.853794935409195
489,2.888045381451342
490,2.5284706093836027
491,2.275971496334631
492,2.086551707411561
493,1.9270498797872102
494,1.603448854164711
495,1.5122781547604387
496,1.540449554897768
497,1.716327685461629
498,1.9806697778753597
499,2.0942537302069337
500,1.981424015727623
501,1.9700855478505315
502,1.7129213168510988
503,1.7651282795242746
504,1.968828781292867
505,2.1459748222558113
506,2.1624896858584632
507,2.0521575415897035
508,1.9294642403708933
509,1.886768353673785
510,1.8878867178293413
511,1.9255392781369964
512,1.9876616301328647
513,2.1037298990020625
514,2.1060961389751007
515,2.1373271428881875
516,2.119121156416236
517,2.076683275210255
518,1.9057241151591866
519,2.0341934773087615
520,2.1391411300916485
521,2.184866898157338
522,2.2189316413654416
523,2.1154920884868544
524,2.0214466771745454
525,2.062941620724389
526,1.973385722573677
527,1.7990475362875582
528,1.7609995422417992
