,MAPE (%)
324,2.034223709715303
325,2.160641334180609
326,2.2166371086680807
327,2.1842542487795806
328,2.1980288985924505
329,2.253683544264372
330,2.3009488743904196
331,2.2394417142912992
332,2.1460958385763935
333,2.2229911802171327
334,2.54992401949366
335,2.615582041242309
336,2.768175171075417
337,2.564614116726959
338,2.52196302783602
339,2.555707709391889
340,2.560242949509252
341,2.512133733501494
342,2.334783718356922
343,2.109846781289099
344,2.1416552412994947
345,1.7912994268551423
346,1.8882062586932462
347,1.7576712576382338
348,1.6839881469010436
349,1.7143121944326982
350,1.67864784263081
351,1.5586241909109935
352,1.316985802151661
353,1.397992279050857
354,1.350374903217672
355,1.3155124368817728
356,1.3125098029193027
357,1.2861042554387763
358,1.313744783158889
359,1.41676946401297
360,1.478495768539865
361,1.5333890088332576
362,1.627966489303748
363,1.7400190770576893
364,1.8356462028114306
365,2.031675714738985
366,2.1775795776586535
367,2.3024860291050677
368,2.408394388306108
369,2.2334488784695057
370,2.3773060172949445
371,2.400956825293872
372,2.4016544058552523
373,2.4353355698015458
374,2.488180915644573
375,2.4459034839052185
376,2.4645263598315372
377,2.4848430287564574
378,2.503683690884944
379,2.476007343862034
380,2.433796752319217
381,2.4390571616405334
382,2.477011957780254
383,2.5834505331915514
384,2.724267621393103
385,2.8455629039149866
386,3.0390520464082496
387,3.006300104162737
388,2.818926592543355
389,2.8867194520322945
390,2.616611578763188
391,2.53033025481962
392,2.523425144510495
393,2.096583611716059
394,2.0058492174014146
395,1.7950769415731156
396,1.5989646093206176
397,1.6264254517824908
398,1.6595661576537732
399,1.6270130981819761
400,1.5634692966288444
401,1.5232770735164491
402,1.4962194680967777
403,1.4903958064650233
404,1.5130976090876684
405,1.4790313221911588
406,1.3014784007418516
407,1.2923449631578365
408,1.2546499733660594
409,1.254782163070369
410,1.270077678922852
411,1.271148332758311
412,1.2584722692761305
413,1.1637241663179108
414,1.0710400257917096
415,1.0443129121795074
416,1.155066870187062
417,1.0518399244778507
418,1.0441808161858852
419,1.1086465119699562
420,1.0620784106065564
421,0.9700165959549858
422,0.9508025876562181
423,0.9809779404313289
424,0.9911174534910506
425,0.9870704400795868
426,1.00712821408716
427,1.066582270904818
428,1.1120120077904965
429,1.0638563020456748
430,0.9453005595087792
431,1.0123250625651843
432,1.0777341131247338
433,1.0642860868541384
434,1.032841237412922
435,0.9802381154406524
436,0.9357785337127715
437,0.9271139376457939
438,0.9035220641072754
439,0.9094281881292255
440,1.0851687950193054
441,1.0760134058582924
442,1.1036182039422626
443,1.1302259738038825
444,1.2415390907978652
445,1.2341274081981575
446,1.2535204628318202
447,1.217278994343117
448,1.2268206008084122
449,1.2490596291153646
450,1.3121922929884753
451,1.394043330498202
452,1.4296475394876558
453,1.4299520718556815
454,1.4566989664544
455,1.4964868889856526
456,1.5357340575155691
457,1.5493260457111777
458,1.3733845705577907
459,1.490065470695914
460,1.408082704824033
461,1.3904332473339363
462,1.0987031819001931
463,1.1301354383002962
464,1.3108867487027216
465,0.9975842712469704
466,0.9619704081204103
467,0.9191822894569112
468,1.0057029322576279
469,1.0285116832269638
470,1.026856778021288
471,1.010736311882687
472,1.0283047089410615
473,1.133082778775249
474,1.2295358792966464
475,1.280526067954531
476,1.3544235999982863
477,1.3564394307426488
478,1.3281326536051123
479,1.283028014677713
480,1.3146731383534747
481,1.2748056738826377
482,1.2431556367035248
483,1.2344446834508214
484,1.2799749228155062
485,1.2975921478237995
486,1.2811816015819544
487,1.366017847764426
488,1.3815078169812922
489,1.4204479069210068
490,1.405398938616781
491,1.356171585279868
492,1.3258160521427018
493,1.3664364941538438
494,1.257332499532856
495,1.2183512415326174
496,1.2339139311090084
497,1.1529323730398489
498,1.1148931348825064
499,1.047650564801233
500,1.0166863718221377
501,1.0324437674105302
502,1.0948692474443835
503,1.157094893712408
504,1.2609017416493884
505,1.3652107062877537
506,1.3366919452930044
507,1.3106309274483234
508,1.257254983384622
509,1.2040846945184993
510,1.1129504910312928
511,1.0343037125155337
512,1.120525627711357
513,1.1116881618164356
514,1.2172961072426385
515,1.257822720622841
516,1.2342675712527376
517,1.3218276035343564
518,1.2815621644577897
519,1.2322322783179285
520,1.3483040075568333
521,1.4776986906683804
522,1.5202237776157281
523,1.5328925909243718
524,1.5564243594976706
525,1.44878198715134
526,1.3839149201891146
527,1.4034889181458423
528,1.4204529346138965
