,MAPE (%)
232,1.545461273322717
233,1.4890264325944904
234,1.361409020228468
235,1.2308846151560469
236,1.096361578170487
237,0.9802930361581607
238,0.7938008052482093
239,0.7471851557151975
240,0.7784060866715762
241,0.8378749189664197
242,0.9006792283620615
243,0.9538359745397157
244,0.9719708999181443
245,1.0121356335152165
246,1.069939240206042
247,1.0958857473087795
248,1.0299788786950599
249,0.9152411515139949
250,0.9422390136818899
251,0.9227093780800121
252,0.9516880769989862
253,1.004104897993624
254,1.0162414261896808
255,1.0884461348876096
256,1.069034395951686
257,1.0827095030341785
258,1.1015722209093466
259,1.1445877331514032
260,1.136080033077325
261,1.06901107311643
262,1.0697027213907502
263,1.1343632090413611
264,1.085796246651502
265,1.0331942129669187
266,1.119288970656367
267,1.2625894570433112
268,1.34265912276875
269,1.3327610133380094
270,1.3425029062437372
271,1.2978715869946917
272,1.2292803291792207
273,1.2341092593111387
274,1.2036423431451382
275,1.242769408238091
276,1.2797921372554493
277,1.272396202615021
278,1.1357822890238547
279,1.1460028926021333
280,1.2111686609736603
281,1.2351541337331307
282,1.2568688406821118
283,1.2653185840476946
284,1.3193125085983604
285,1.4458121843812364
286,1.6512160095202288
287,1.6898502151016472
288,1.666746113302509
289,1.5191035381072149
290,1.3418819009263638
291,1.118557341119394
292,1.0939437880522396
293,1.048221010164311
294,1.0070242956821236
295,0.941317879783709
296,0.9679977791107198
297,0.9983173188624902
298,1.0665569728946245
299,1.1298421024480638
300,1.1720863744043581
301,1.2335994450484513
302,1.2646625231379458
303,1.284652633106715
304,1.3655405928094493
305,1.4243129126880048
306,1.4758067859295823
307,1.5718219932788162
308,1.619991316118306
309,1.640098860595394
310,1.7465812139129469
311,1.8491418010431033
312,1.8910877422320043
313,1.8940293935905879
314,1.9636403468012382
315,2.1114292289651457
316,2.3295707552202316
317,2.42053132707257
318,2.4872496904492154
319,2.6487235575807895
320,2.8688908227857493
321,2.834262443121212
322,3.0127242622242525
323,3.0645302913861876
324,3.0320125939312708
325,3.13467870312997
326,3.3635493819991797
327,3.5890275758903787
328,3.8215541274213933
329,4.024143822479667
330,4.202994129098346
331,4.28253932716944
332,4.232579978275009
333,4.124557358242139
334,4.028117612849943
335,3.906967781270117
336,3.899604520671549
337,3.8396918281723673
338,3.8175721766159674
339,3.809087195309967
340,3.800096768656189
341,3.829185285222575
342,3.8378763649428738
343,3.682943248433464
344,3.525377713800918
345,3.2069240771971668
346,3.0346707121102456
347,2.798850852644737
348,2.5780985524445135
349,2.5010316925054
350,2.561152305079733
351,2.5013450091424345
352,2.3832069964816136
353,2.3802330635280757
354,2.38921728602561
355,2.330753644449434
356,2.2125166613207092
357,2.1327100878514043
358,2.1057441658973284
359,2.2186112717270543
360,2.343662868002094
361,2.4570257644319042
362,2.4977350209340754
363,2.4766386594269987
364,2.464878159729929
365,2.438202665649849
366,2.3541698557808948
367,2.2391839431446847
368,2.200700438454732
369,2.063622026571452
370,2.040692294051351
371,2.108734697577246
372,2.1853687716012855
373,2.283057498590808
374,2.324629240578089
375,2.4395484674692947
376,2.520327722916403
377,2.633364901006847
378,2.767993738235309
379,2.843908841360699
380,2.8598055855871403
381,2.7941403268668434
382,2.8720646741447635
383,2.898517166368581
384,2.8683903436944993
385,2.813820839543453
386,2.750338166921466
387,2.7236535498299954
388,2.6773673298023684
389,2.6858528155195733
390,2.5841138780068795
391,2.496787883767641
392,2.4206191011203333
393,2.048689787773644
394,1.7573103172546494
395,1.560792861559677
396,1.4093859384250886
397,1.431302240250482
398,1.4423523403266685
399,1.4575201633197854
400,1.4579613044936566
401,1.419686375020985
402,1.4714029633841528
403,1.4643123166280403
404,1.3625150815770446
405,1.3112209437335536
406,1.2984794910076283
407,1.344286063176761
408,1.2649946974943918
409,1.156951071338789
410,1.1183303162708813
411,1.112709841239718
412,1.133821113611397
413,1.1548232238660476
414,1.1583925924060419
415,1.0964727258314397
416,1.0813206040405148
417,0.9332124030277568
418,0.9823775443060734
419,1.0924683845991263
420,1.0162331155936821
421,0.8998581444185298
422,0.6863841714236398
423,0.6383807556527636
424,0.6714107867256753
425,0.6595426932512961
426,0.6646421878792915
427,0.673315493861191
428,0.6565625643465645
429,0.6979137652407862
430,0.7364256612331954
431,0.7992017087680541
432,0.8008804722893738
433,0.8027273078080879
434,0.8269558794998515
435,0.8230254388505354
436,0.8129783362615464
437,0.8129804245672935
438,0.735871389386345
439,0.7227535660463933
440,0.7679428473598394
441,0.7679417289181912
442,0.8643073464369371
443,0.9681940574508061
444,0.9547954409305871
445,0.9253861910399754
446,0.8742828355807456
447,0.88395195364108
448,0.9744108528978992
449,0.9764584049803648
450,1.0263946451571828
451,1.0466485548959799
452,1.1038729040769892
453,1.0564964849710814
454,1.080361029201545
455,1.1197663008387624
456,1.1843767488887382
457,1.2887128150875307
458,1.420583094858237
459,1.5612311622530113
460,1.6379551624399005
461,1.742519248376463
462,1.6729244310946232
463,1.6817530099485323
464,1.6978434500823412
465,1.3818502197033167
466,1.2923501887929123
467,1.2550637831350198
468,1.2431834595956845
469,1.4321225949335208
470,1.5152246338984845
471,1.607279416441985
472,1.678075302625443
473,1.6754022503264756
474,1.7161854720556486
475,1.6705038400064667
476,1.5756824719532991
477,1.3966530925694085
478,1.312706127943224
479,1.2738749415429456
480,1.2885274772380058
481,1.2802863397328124
482,1.28408522577679
483,1.3150800381426548
484,1.3318193942775944
485,1.359229181183717
486,1.389715079279905
487,1.4882520385942586
488,1.417541469550937
489,1.189123638658195
490,1.1399580532943983
491,1.0922221081514656
492,1.0822816336297527
493,1.119156204464377
494,1.062024789259104
495,1.1621290484883842
496,1.2704764102751316
497,1.2472041741138336
498,1.3313294494432766
499,1.3903079620915482
500,1.3596433737856242
501,1.3689728061831026
502,1.4252531774521247
503,1.4453735502474816
504,1.4919691219058249
505,1.594042941061338
506,1.5848075900182008
507,1.5388587096536939
508,1.4666337388532287
509,1.4112287709080673
510,1.4964119947185357
511,1.640108450093132
512,1.8393141005682956
513,1.7610137926414002
514,1.7862029987488395
515,1.711000049850643
516,1.6493854451066836
517,1.6459210764385612
518,1.6969128373775264
519,1.6113777890828165
520,1.6358532528934464
521,1.6967111546365325
522,1.694458207935805
523,1.6090973975914389
524,1.4797293459965357
525,1.3725453108134418
526,1.3907514406099235
527,1.4445050471659278
528,1.5187301206223263
